Domain Name,Sub Domain Name,Table/View Name,Column Name,Data Type
Vendor Management,,OnboardingSOWJdDetails,ContractEndDate,datetime
Vendor Management,,OnboardingSOWJdDetails,GroupName,nvarchar
Vendor Management,,OnboardingSOWJdDetails,DepartmentName,nvarchar
Vendor Management,,OnboardingSOWJdDetails,SectionName,nvarchar
Vendor Management,,OnboardingSOWJdDetails,BuName,nvarchar
Vendor Management,,OnboardingSOWJdDetails,VendorEmail,nvarchar
Vendor Management,,OnboardingStatusBgv,Id,int
Vendor Management,,OnboardingStatusBgv,StatusDescription,nvarchar
Vendor Management,,OnboardingStatusBgv,CreatedOn,datetimeoffset
Vendor Management,,OnboardingStatusBgv,CreatedBy,nvarchar
Vendor Management,,OnboardingStatusBgv,IsDeleted,bit
Vendor Management,,OnboardingStatusMaster,Id,int
Vendor Management,,OnboardingStatusMaster,StatusDescription,nvarchar
Vendor Management,,OnboardingStatusMaster,CreatedOn,datetimeoffset
Vendor Management,,OnboardingStatusMaster,CreatedBy,nvarchar
Vendor Management,,OnboardingStatusMaster,ModifiedOn,datetimeoffset
Vendor Management,,OnboardingStatusMaster,ModifiedBy,nvarchar
Vendor Management,,OnboardingStatusMaster,IsDeleted,bit
Vendor Management,,OnboardingUpdateBgvReport,Id,uniqueidentifier
Vendor Management,,OnboardingUpdateBgvReport,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingUpdateBgvReport,BgvReportStatus,nvarchar
Vendor Management,,OnboardingUpdateBgvReport,Remark,nvarchar
Vendor Management,,OnboardingUpdateBgvReport,ResourceType,nvarchar
Vendor Management,,OnboardingUpdateBgvReport,DocumentName,nvarchar
Vendor Management,,OnboardingUpdateBgvReport,DocumentURL,nvarchar
Vendor Management,,OnboardingUpdateBgvReport,CreatedOn,datetimeoffset
Vendor Management,,OnboardingUpdateBgvReport,CreatedBy,nvarchar
Vendor Management,,OnboardingUpdateBgvReport,IsDeleted,bit
Vendor Management,,OnboardingVendorDetails,Id,uniqueidentifier
Vendor Management,,OnboardingVendorDetails,VendorId,uniqueidentifier
Vendor Management,,OnboardingVendorDetails,ResourceType,nvarchar
Vendor Management,,OnboardingVendorDetails,RegNameSubContractor,nvarchar
Vendor Management,,OnboardingVendorDetails,DomainIdSubContractor,nvarchar
Vendor Management,,OnboardingVendorDetails,ResourceOBRequestID,uniqueidentifier
Vendor Management,,OnboardingVendorDetails,MSAScopeExtensionUrl,nvarchar
Vendor Management,,OnboardingVendorDetails,VendorSAPID,int
Vendor Management,Resource Management,OrgData,Id,uniqueidentifier
Vendor Management,Resource Management,OrgData,BuName,nvarchar
Vendor Management,Resource Management,OrgData,BuId,int
Vendor Management,Resource Management,OrgData,BuHeadEno,int
Vendor Management,Resource Management,OrgData,BuHeadName,nvarchar
Vendor Management,Resource Management,OrgData,BuHeadEmail,nvarchar
Vendor Management,Resource Management,OrgData,SectionName,nvarchar
Vendor Management,Resource Management,OrgData,SectionId,int
Vendor Management,Resource Management,OrgData,SectionHeadEno,int
Vendor Management,Resource Management,OrgData,SectionHeadName,nvarchar
Vendor Management,Resource Management,OrgData,SectionHeadEmail,nvarchar
Vendor Management,Resource Management,OrgData,DepartmentName,nvarchar
Vendor Management,Resource Management,OrgData,DepartmentId,bigint
Vendor Management,Resource Management,OrgData,DepartmentHeadEno,int
Vendor Management,Resource Management,OrgData,DepartmentHeadName,nvarchar
Vendor Management,Resource Management,OrgData,DepartmentHeadEmail,nvarchar
Vendor Management,Resource Management,OrgData,GroupName,nvarchar
Vendor Management,Resource Management,OrgData,GroupId,int
Vendor Management,Resource Management,OrgData,GroupMgrEno,int
Vendor Management,Resource Management,OrgData,GroupMgrName,nvarchar
Vendor Management,Resource Management,OrgData,GroupMgrEmail,nvarchar
Vendor Management,Resource Management,OrgData,IsActive,bit
Vendor Management,Resource Management,OrgData,IsDeleted,bit
Vendor Management,Resource Management,OrgData,CreatedOn,datetimeoffset
Vendor Management,Resource Management,OrgData,CreatedBy,nvarchar
Vendor Management,Resource Management,OrgData,ModifiedOn,datetimeoffset
Vendor Management,Resource Management,OrgData,ModifiedBy,nvarchar
Vendor Management,Resource Management,OrgData,CompanyId,uniqueidentifier
Vendor Management,Resource Management,OrgData,CompanyCode,nvarchar
Vendor Management,Resource Management,OrgData,Imported,bit
Vendor Management,,PlanningFiles,Id,uniqueidentifier
Vendor Management,,PlanningFiles,FileName,nvarchar
Vendor Management,,PlanningFiles,FileUri,nvarchar
Vendor Management,,PlanningFiles,Base64,nvarchar
Vendor Management,,PlanningFiles,AOPId,uniqueidentifier
Vendor Management,,PlanningFiles,AOPSlId,uniqueidentifier
Vendor Management,,PlanningFiles,AOPFlId,uniqueidentifier
Vendor Management,,PlanningFiles,CreatedOn,datetimeoffset
Vendor Management,,PlanningFiles,CreatedBy,nvarchar
Vendor Management,,PlanningFiles,ModifiedOn,datetimeoffset
Vendor Management,,PlanningFiles,ModifiedBy,nvarchar
Vendor Management,,PlanningFiles,IsDeleted,bit
Vendor Management,,PlanningFiles,Version,timestamp
Vendor Management,,PlanningOwnerRelationship,Id,uniqueidentifier
Vendor Management,,PlanningOwnerRelationship,FeatureCode,nvarchar
Vendor Management,,PlanningOwnerRelationship,ObjectId,uniqueidentifier
Vendor Management,,PlanningOwnerRelationship,OwnerEno,nvarchar
Vendor Management,,PlanningOwnerRelationship,IsActive,bit
Vendor Management,,PlanningOwnerRelationship,CreatedOn,datetimeoffset
Vendor Management,,PlanningOwnerRelationship,CreatedBy,nvarchar
Vendor Management,,PlanningOwnerRelationship,ModifiedOn,datetimeoffset
Vendor Management,,PlanningOwnerRelationship,ModifiedBy,nvarchar
Vendor Management,,PlanningOwnerRelationship,IsDeleted,bit
Vendor Management,,PlanningOwnerRelationship,Version,timestamp
Vendor Management,,PlanningOwnerRelationship,UniqueId,nvarchar
Vendor Management,,PlanningPurchaseOrders,Id,uniqueidentifier
Vendor Management,,PlanningPurchaseOrders,PlanningYearID,nvarchar
Vendor Management,,PlanningPurchaseOrders,PONumber,nvarchar
Vendor Management,,PlanningPurchaseOrders,CfCycleYear,int
Vendor Management,,PlanningPurchaseOrders,PlanningLevel,nvarchar
Vendor Management,,PlanningPurchaseOrders,PlanningOrgLevel,nvarchar
Vendor Management,,PlanningPurchaseOrders,POPlanningId,nvarchar
Vendor Management,,PlanningPurchaseOrders,LocationId,uniqueidentifier
Vendor Management,,PlanningPurchaseOrders,Location,nvarchar
Vendor Management,,PlanningPurchaseOrders,VendorId,uniqueidentifier
Vendor Management,,PlanningPurchaseOrders,Vendor,nvarchar
Vendor Management,,PlanningPurchaseOrders,OrganizationUnitId,int
Vendor Management,,PlanningPurchaseOrders,OrganizationUnitName,nvarchar
Vendor Management,,PlanningPurchaseOrders,CreatedOn,datetimeoffset
Vendor Management,,PlanningPurchaseOrders,CreatedBy,nvarchar
Vendor Management,,PlanningPurchaseOrders,ModifiedOn,datetimeoffset
Vendor Management,,PlanningPurchaseOrders,ModifiedBy,nvarchar
Vendor Management,,PlanningPurchaseOrders,IsDeleted,bit
Vendor Management,,PlanningPurchaseOrders,Version,timestamp
Vendor Management,,PlanningPurchaseOrders,CompanyId,uniqueidentifier
Vendor Management,,PlanningPurchaseOrders,CompanyName,nvarchar
Vendor Management,,PlanningResource,Id,uniqueidentifier
Vendor Management,,PlanningResource,AOPId,uniqueidentifier
Vendor Management,,PlanningResource,AOPSLId,uniqueidentifier
Vendor Management,,PlanningResource,AOPFLId,uniqueidentifier
Vendor Management,,PlanningResource,SkillsetId,uniqueidentifier
Vendor Management,,PlanningResource,Skillset,nvarchar
Vendor Management,,PlanningResource,GradeId,uniqueidentifier
Vendor Management,,PlanningResource,Grade,nvarchar
Vendor Management,,PlanningResource,LocationModeId,int
Vendor Management,,PlanningResource,LocationMode,nvarchar
Vendor Management,,PlanningResource,Vendor,nvarchar
Vendor Management,,PlanningResource,VendorId,uniqueidentifier
Vendor Management,,PlanningResource,GB,nvarchar
Vendor Management,,PlanningResource,GBId,uniqueidentifier
Vendor Management,,PlanningResource,VKMPrice,decimal
Vendor Management,,PlanningResource,SkillSetType,nvarchar
Vendor Management,,PlanningResource,RateCardPrice,decimal
Vendor Management,,PlanningResource,NonRateCardPrice,decimal
Vendor Management,,PlanningResource,Price,decimal
Vendor Management,,PlanningResource,EndingNumber,decimal
Vendor Management,,PlanningResource,TotalEquivalentCapacity,decimal
Vendor Management,,PlanningResource,TotalProjectedPO,decimal
Vendor Management,,PlanningResource,TotalProjectedRevenue,decimal
Vendor Management,,PlanningResource,IsImported,bit
Vendor Management,,PlanningResource,CreatedOn,datetimeoffset
Vendor Management,,PlanningResource,CreatedBy,nvarchar
Vendor Management,,PlanningResource,ModifiedOn,datetimeoffset
Vendor Management,,PlanningResource,ModifiedBy,nvarchar
Vendor Management,,PlanningResource,IsDeleted,bit
Vendor Management,,PlanningResource,Version,timestamp
Vendor Management,,PlanningResource,LocationId,uniqueidentifier
Vendor Management,,PlanningResource,Location,nvarchar
Vendor Management,,PlanningResourceDetails,Id,uniqueidentifier
Vendor Management,,PlanningResourceDetails,AOPId,uniqueidentifier
Vendor Management,,PlanningResourceDetails,AOPSLId,uniqueidentifier
Vendor Management,,PlanningResourceDetails,AOPFLId,uniqueidentifier
Vendor Management,,PlanningResourceDetails,ResourceId,uniqueidentifier
Vendor Management,,PlanningResourceDetails,group,nvarchar
Vendor Management,,PlanningResourceDetails,Jan,decimal
Vendor Management,,PlanningResourceDetails,Feb,decimal
Vendor Management,,PlanningResourceDetails,Mar,decimal
Vendor Management,,PlanningResourceDetails,Apr,decimal
Vendor Management,,PlanningResourceDetails,May,decimal
Vendor Management,,PlanningResourceDetails,Jun,decimal
Vendor Management,,PlanningResourceDetails,Jul,decimal
Vendor Management,,PlanningResourceDetails,Aug,decimal
Vendor Management,,PlanningResourceDetails,Sep,decimal
Vendor Management,,PlanningResourceDetails,Oct,decimal
Vendor Management,,PlanningResourceDetails,Nov,decimal
Vendor Management,,PlanningResourceDetails,Dec,decimal
Vendor Management,,PlanningResourceDetails,CreatedOn,datetimeoffset
Vendor Management,,PlanningResourceDetails,CreatedBy,nvarchar
Vendor Management,,PlanningResourceDetails,ModifiedOn,datetimeoffset
Vendor Management,,PlanningResourceDetails,ModifiedBy,nvarchar
Vendor Management,,PlanningResourceDetails,IsDeleted,bit
Vendor Management,,PlanningResourceDetails,Version,timestamp
Vendor Management,Resource Management,ProjectXCompetency,Id,uniqueidentifier
Vendor Management,Resource Management,ProjectXCompetency,PlantId,uniqueidentifier
Vendor Management,Resource Management,ProjectXCompetency,EmployeeNumber,bigint
Vendor Management,Resource Management,ProjectXCompetency,SOWJDId,uniqueidentifier
Vendor Management,Resource Management,ProjectXCompetency,SkillsetId,uniqueidentifier
Vendor Management,Resource Management,ProjectXCompetency,GradeId,uniqueidentifier
Vendor Management,Resource Management,ProjectXCompetency,LocationModeId,int
Vendor Management,Resource Management,ProjectXCompetency,CapacityAllocation,decimal
Vendor Management,Resource Management,ProjectXCompetency,Billable,bit
Vendor Management,Resource Management,ProjectXCompetency,BillingStartDate,datetime
Vendor Management,Resource Management,ProjectXCompetency,ValidityStart,datetime
Vendor Management,Resource Management,ProjectXCompetency,ValidityEnd,datetime
Vendor Management,Resource Management,ProjectXCompetency,IsDeleted,bit
Vendor Management,Resource Management,ProjectXCompetency,CreatedOn,datetimeoffset
Vendor Management,Resource Management,ProjectXCompetency,CreatedBy,nvarchar
Vendor Management,Resource Management,ProjectXCompetency,ModifiedOn,datetimeoffset
Vendor Management,Resource Management,ProjectXCompetency,ModifiedBy,nvarchar
Vendor Management,Resource Management,ProjectXCompetency,Version,timestamp
Vendor Management,Resource Management,ProjectXCompetency,GbId,uniqueidentifier
Vendor Management,Resource Management,ProjectXCompetency,SowjdSignOffId,uniqueidentifier
Vendor Management,Resource Management,ProjectXCompetency,ResourcePlanId,uniqueidentifier
Vendor Management,Resource Management,ProjectXCompetency,DeboardingRequestID,nvarchar
Vendor Management,,ProjectXCompetencyBackup,Employee_No,int
Vendor Management,,ProjectXCompetencyBackup,Employee_Name,nvarchar
Vendor Management,,ProjectXCompetencyBackup,NT_ID,nvarchar
Vendor Management,,ProjectXCompetencyBackup,SOW_JD_ID,nvarchar
Vendor Management,,ProjectXCompetencyBackup,GB,nvarchar
Vendor Management,,ProjectXCompetencyBackup,Skillset,nvarchar
Vendor Management,,ProjectXCompetencyBackup,Grade,nvarchar
Vendor Management,,ProjectXCompetencyBackup,Location_Mode,nvarchar
Vendor Management,,ProjectXCompetencyBackup,Business_Area,nvarchar
Vendor Management,,ProjectXCompetencyBackup,Plant,nvarchar
Vendor Management,,ProjectXCompetencyBackup,Company,varchar
Vendor Management,,ProjectXCompetencyBackup,Billable,nvarchar
Vendor Management,,ProjectXCompetencyBackup,Billing_Start_Date,date
Vendor Management,,ProjectXCompetencyBackup,Validity_Start,date
Vendor Management,,ProjectXCompetencyBackup,Validity_End_SOW_JD_End_Date,date
Vendor Management,,PurchaseHeaders,Id,uniqueidentifier
Vendor Management,,PurchaseHeaders,Ponumber,nvarchar
Vendor Management,,PurchaseHeaders,PurchasingDocumentType,nvarchar
Vendor Management,,PurchaseHeaders,DocumentDate,datetime
Vendor Management,,PurchaseHeaders,LastItem,nvarchar
Vendor Management,,PurchaseHeaders,ValidityStart,datetime2
Vendor Management,,PurchaseHeaders,ValidityEnd,datetime2
Vendor Management,,PurchaseHeaders,TermsofPayment,nvarchar
Vendor Management,,PurchaseHeaders,PaymentIn,nvarchar
Vendor Management,,PurchaseHeaders,PurchasingOrganization,nvarchar
Vendor Management,,PurchaseHeaders,PurchasingGroup,nvarchar
Vendor Management,,PurchaseHeaders,YourReference,nvarchar
Vendor Management,,PurchaseHeaders,Requisitioner,nvarchar
Vendor Management,,PurchaseHeaders,Email,nvarchar
Vendor Management,,PurchaseHeaders,Incomplete,nvarchar
Vendor Management,,PurchaseHeaders,CategoryofIncompleteness,nvarchar
Vendor Management,,PurchaseHeaders,Source,nvarchar
Vendor Management,,PurchaseHeaders,CreatedOn,datetimeoffset
Vendor Management,,PurchaseHeaders,CreatedBy,nvarchar
Vendor Management,,PurchaseHeaders,ModifiedOn,datetimeoffset
Vendor Management,,PurchaseHeaders,ModifiedBy,nvarchar
Vendor Management,,PurchaseHeaders,IsDeleted,bit
Vendor Management,,PurchaseHeaders,Version,timestamp
Vendor Management,,PurchaseHeaders,CompanyId,uniqueidentifier
Vendor Management,,PurchaseHeaders,VendorId,uniqueidentifier
Vendor Management,,PurchaseHeaders,ExchangeRate,bigint
Vendor Management,,PurchaseHeaders,CurrencyId,uniqueidentifier
Vendor Management,,PurchaseHeaders,Imported,bit
Vendor Management,,PurchaseHeaders,IsActive,bit
Vendor Management,,PurchaseHeaders,CompanyCode,nvarchar
Vendor Management,,PurchaseHeaders,Currency,nvarchar
Vendor Management,,PurchaseHeaders,VendorSAPID,int
Vendor Management,,PurchaseHeaders,VendorName,nvarchar
Vendor Management,,PurchaseHeaders,SAPCreatedBy,nvarchar
Vendor Management,,PurchaseHeaders,NetOrderValue,decimal
Vendor Management,,PurchaseLineItems,Id,uniqueidentifier
Vendor Management,,PurchaseLineItems,PurchaseID,nvarchar
Vendor Management,,PurchaseLineItems,PONumber,nvarchar
Vendor Management,,PurchaseLineItems,Lineitem,int
Vendor Management,,PurchaseLineItems,DeletionIndicator,nvarchar
Vendor Management,,PurchaseLineItems,DeliveryDate,datetime
Vendor Management,,PurchaseLineItems,AccountAssignment,nvarchar
Vendor Management,,PurchaseLineItems,Material,nvarchar
Vendor Management,,PurchaseLineItems,MaterialDescription,nvarchar
Vendor Management,,PurchaseLineItems,UOM,nvarchar
Vendor Management,,PurchaseLineItems,OrderCurrency,nvarchar
Vendor Management,,PurchaseLineItems,ExchangeRate,decimal
Vendor Management,,PurchaseLineItems,PlantId,uniqueidentifier
Vendor Management,,PurchaseLineItems,MaterialGroup,nvarchar
Vendor Management,,PurchaseLineItems,VendorId,uniqueidentifier
Vendor Management,,PurchaseLineItems,ValidityStart,datetime2
Vendor Management,,PurchaseLineItems,ValidityEnd,datetime2
Vendor Management,,PurchaseLineItems,SRMPONumber,bigint
Vendor Management,,PurchaseLineItems,Requisitioner,nvarchar
Vendor Management,,PurchaseLineItems,RequisitionerEmail,nvarchar
Vendor Management,,PurchaseLineItems,CostCenterId,uniqueidentifier
Vendor Management,,PurchaseLineItems,WBSId,uniqueidentifier
Vendor Management,,PurchaseLineItems,Fund,nvarchar
Vendor Management,,PurchaseLineItems,FundCenterId,uniqueidentifier
Vendor Management,,PurchaseLineItems,BudgetCode,nvarchar
Vendor Management,,PurchaseLineItems,Source,nvarchar
Vendor Management,,PurchaseLineItems,CreatedOn,datetimeoffset
Vendor Management,,PurchaseLineItems,CreatedBy,nvarchar
Vendor Management,,PurchaseLineItems,ModifiedOn,datetimeoffset
Vendor Management,,PurchaseLineItems,ModifiedBy,nvarchar
Vendor Management,,PurchaseLineItems,IsDeleted,bit
Vendor Management,,PurchaseLineItems,Version,timestamp
Vendor Management,,PurchaseLineItems,Imported,bit
Vendor Management,,PurchaseLineItems,IsActive,bit
Vendor Management,,PurchaseLineItems,Quantity,decimal
Vendor Management,,PurchaseLineItems,NetOrderPrice,decimal
Vendor Management,,PurchaseLineItems,NetOrderValue,decimal
Vendor Management,,PurchaseLineItems,PONetOrderValue,decimal
Vendor Management,,PurchaseLineItems,PlantCode,nvarchar
Vendor Management,,PurchaseLineItems,VendorSAPID,nvarchar
Vendor Management,,PurchaseLineItems,CostCenterCode,nvarchar
Vendor Management,,PurchaseLineItems,WbsElement,nvarchar
Vendor Management,,PurchaseLineItems,FundCenterCode,nvarchar
Vendor Management,,PurchaseLineItems,SAPCreatedOn,datetime2
Vendor Management,,PurchaseLineItems,ChangedOn,datetime2
Vendor Management,,PurchaseLineItems,VendorName,nvarchar
Vendor Management,,Remarks,Id,uniqueidentifier
Vendor Management,,Remarks,Description,nvarchar
Vendor Management,,Remarks,Status,nvarchar
Vendor Management,,Remarks,AOPId,uniqueidentifier
